key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,extensions,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,genericName,taxonRank,taxonomicStatus,year,month,day,eventDate,lastInterpreted,license,organismQuantity,organismQuantityType,sampleSizeUnit,sampleSizeValue,relativeOrganismQuantity,identifiers,facts,relations,gadm.level0.gid,gadm.level0.name,gadm.level1.gid,gadm.level1.name,gadm.level2.gid,gadm.level2.name,geodeticDatum,class,countryCode,recordedByIDs,mine,country,identificationReferences,http...rs.tdwg.org.dwc.terms.sampleSizeValue,identifier,eventID,http...rs.tdwg.org.dwc.terms.organismQuantity,dynamicProperties,eventRemarks,materialSampleID,gbifID,occurrenceID,http...rs.tdwg.org.dwc.terms.sampleSizeUnit,identificationRemarks,http...rs.tdwg.org.dwc.terms.organismQuantityType,name,depth,depthAccuracy,locality,gadm.level3.gid,gadm.level3.name,modified,references,created,associatedSequences,higherClassification,taxonID,gadm,speciesKey,species,specificEpithet,recordedBy,gadm.gid
2441475878,"Sulfuricella Kojima & Fukui, 2010",53.15,13.02,gass84,a925a78d-bb92-449e-a5c0-cc8536b805e7,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T01:56:58.041+0000,2020-09-01T14:10:15.488+0000,17,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2011,2,9,2011-02-09T00:00:00,2020-09-01T14:10:15.488+0000,http://creativecommons.org/licenses/by/4.0/legalcode,3,DNA sequence reads,DNA sequence reads,107871,2.78E-05,none,none,none,DEU,Germany,DEU.4_1,Brandenburg,DEU.4.9_1,Oberhavel,WGS84,Betaproteobacteria,DE,none,none,Germany,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,107871,MGYA00359571_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00359571,3,"{""geographic location (longitude)"":""13.02"",""geographic location (country and/or sea,region)"":""Germany: Lake Stechlin, deepest point"",""collection date"":""2011-02-09"",""geographic location (latitude)"":""53.15"",""instrument model"":""Illumina MiSeq"",""last update date"":""2016-03-15""}",ANOX_start3,https://www.ebi.ac.uk/metagenomics/samples/SRS1337697,2441475878,MGYA00359571_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00359571#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,"Lake Stechlin, deepest point",DEU.4.9.4_1,Gransee und Gemeinden,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440177452,"Sulfuricella Kojima & Fukui, 2010",24.29,115.22,gass84,4d14bc9c-8a73-4a3c-bb1e-692f4f8f5c96,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T02:09:16.681+0000,2020-09-01T14:12:54.208+0000,17,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2016,5,12,2016-05-12T00:00:00,2020-09-01T14:12:54.208+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,36043,2.77E-05,none,none,none,CHN,China,CHN.6_1,Guangdong,CHN.6.5_1,Heyuan,WGS84,Betaproteobacteria,CN,none,none,China,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,36043,MGYA00361283_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00361283,1,"{""geographic location (longitude)"":""115.22"",""geographic location (country and/or sea,region)"":""China:Shanghai"",""collection date"":""2016-05-12"",""geographic location (latitude)"":""24.29"",""instrument model"":""Illumina MiSeq"",""last update date"":""2017-11-08""}",This sample has been submitted by pda|zjyzjjzmt on 2017-11-08; sediment metagenome,https://www.ebi.ac.uk/metagenomics/samples/SRS2178501,2440177452,MGYA00361283_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00361283#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,Shanghai,CHN.6.5.4_1,Lungchuan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025089587,"Sulfuricella Kojima & Fukui, 2010",51.23,2.93,"cucdmis,gass84",d5ffc321-09f2-48f0-95a8-9aeefc2145d2,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T06:16:01.176+0000,2020-09-01T14:14:58.860+0000,44,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2016,3,7,2016-03-07T00:00:00,2020-09-01T14:14:58.860+0000,http://creativecommons.org/licenses/by/4.0/legalcode,2,DNA sequence reads,DNA sequence reads,72557,2.76E-05,none,none,none,BEL,Belgium,BEL.2_1,Vlaanderen,BEL.2.5_1,West-Vlaanderen,WGS84,Betaproteobacteria,ZZ,none,none,unknown or invalid,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,72557,MGYA00194327_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00194327,2,"{""geographic location (longitude)"":""2.93"",""geographic location (country and/or sea,region)"":""North Sea"",""collection date"":""2016-03-07"",""environment (biome)"":""marine biome"",""environment (feature)"":""sea water"",""environment (material)"":""water"",""geographic location (latitude)"":""51.23"",""instrument model"":""Illumina MiSeq""}",Ponton_t27_touw2,https://www.ebi.ac.uk/metagenomics/samples/SRS1900458,2025089587,MGYA00194327_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00194327#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",6,0,NA,BEL.2.5.5_1,Oostende,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441599466,"Sulfuricella Kojima & Fukui, 2010",22.49,114.03,gass84,999e141e-004e-4a61-a282-052ecf258474,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T01:56:50.884+0000,2020-09-01T14:08:27.620+0000,18,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2015,9,11,2015-09-11T00:00:00,2020-09-01T14:08:27.620+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,36734,2.72E-05,none,none,none,HKG,Hong Kong,HKG.18_1,Yuen Long,NA,NA,WGS84,Betaproteobacteria,HK,none,none,Hong Kong,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,36734,MGYA00365384_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00365384,1,"{""geographic location (longitude)"":""114.03"",""geographic location (country and/or sea,region)"":""Hong Kong: Mai Po Nature Reserve"",""collection date"":""2015-09-11"",""environment (biome)"":""Wetland"",""environment (feature)"":""Coastal wetland"",""environment (material)"":""Sediment"",""pH"":""7.54"",""geographic location (latitude)"":""22.49"",""instrument model"":""Ion Torrent PGM"",""last update date"":""2018-07-25""}",This sample has been submitted by pda|mkcheung on 2018-07-25; sediment metagenome,https://www.ebi.ac.uk/metagenomics/samples/SRS2378452,2441599466,MGYA00365384_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00365384#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,Mai Po Nature Reserve,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014002489,"Sulfuricella Kojima & Fukui, 2010",50.1319,11.8811,gass84,40f02899-576f-439f-9756-f3fa78d4ee63,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T05:35:18.898+0000,2020-09-01T14:44:46.083+0000,43,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2017,4,1,2017-04-01T00:00:00,2020-09-01T14:44:46.083+0000,http://creativecommons.org/licenses/by/4.0/legalcode,5,DNA sequence reads,DNA sequence reads,188268,2.66E-05,none,none,none,DEU,Germany,DEU.2_1,Bayern,DEU.2.95_1,Wunsiedel im Fichtelgebirge,WGS84,Betaproteobacteria,DE,none,none,Germany,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,188268,MGYA00153271_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00153271,5,"{""investigation type"":""metagenome"",""geographic location (longitude)"":""11.881111"",""geographic location (country and/or sea,region)"":""Germany"",""collection date"":""2017-04-01/2017-04-30"",""environment (biome)"":""peatland"",""environment (feature)"":""area of mixed forest"",""environment (material)"":""peat soil"",""environmental package"":""soil"",""sequencing method"":""Illumina"",""elevation"":""704.0"",""geographic location (latitude)"":""50.131943"",""instrument model"":""Illumina MiSeq""}",Schlöppnerbrunnen peat cores site C 10-15 cm,https://www.ebi.ac.uk/metagenomics/samples/ERS2364275,2014002489,MGYA00153271_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00153271#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,NA,DEU.2.95.18_1,Weißenstadter Forst-Nord,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2442092097,"Sulfuricella Kojima & Fukui, 2010",47.6312,-122.2546,gass84,a6ab3f74-b667-4423-9df6-af18d73783f0,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T02:09:05.812+0000,2020-09-01T14:10:24.811+0000,17,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2013,7,15,2013-07-15T00:00:00,2020-09-01T14:10:24.811+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,37737,2.65E-05,none,none,none,USA,United States,USA.48_1,Washington,USA.48.17_1,King,WGS84,Betaproteobacteria,US,none,none,United States of America,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,37737,MGYA00359595_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00359595,1,"{""geographic location (longitude)"":""-122.2546"",""geographic location (country and/or sea,region)"":""USA: Lake Washington"",""collection date"":""2013-07-15"",""environment (biome)"":""freshwater lake"",""environment (feature)"":""lake"",""environment (material)"":""sediment"",""geographic location (latitude)"":""47.631157"",""instrument model"":""Illumina MiSeq"",""last update date"":""2016-03-17""}",This sample has been submitted by pda|querkopf on 2016-03-17; sediment metagenome,https://www.ebi.ac.uk/metagenomics/samples/SRS1345729,2442092097,MGYA00359595_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00359595#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",63,0,Lake Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2568412977,"Sulfuricella Kojima & Fukui, 2010",-36.7805,174.5845,gass84,b37a1b62-055c-4bc4-bb5a-53e1b9b41b72,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-08-31T23:16:36.851+0000,2020-09-01T13:35:21.568+0000,1,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2013,9,4,2013-09-04T00:00:00,2020-09-01T13:35:21.568+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,38136,2.62E-05,none,none,none,NZL,New Zealand,NZL.1_1,Auckland,NZL.1.1_1,Auckland,WGS84,Betaproteobacteria,NZ,none,none,New Zealand,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,38136,MGYA00452862_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00452862,1,"{""geographic location (longitude)"":""174.58449"",""geographic location (country and/or sea,region)"":""New Zealand: Auckland"",""collection date"":""2013-09-04"",""environment (biome)"":""cropland"",""environment (feature)"":""farm"",""environment (material)"":""soil"",""geographic location (latitude)"":""-36.78053""}",S59.10,https://www.ebi.ac.uk/metagenomics/samples/SRS1564528,2568412977,MGYA00452862_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452862#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,Auckland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441436731,"Sulfuricella Kojima & Fukui, 2010",38.954,117.7517,gass84,c5093f9a-42c3-4723-bf19-a1ac9b6b43fd,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T01:56:51.457+0000,2020-09-01T14:08:39.376+0000,18,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2014,8,19,2014-08-19T00:00:00,2020-09-01T14:08:39.376+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,38153,2.62E-05,none,none,none,NA,NA,NA,NA,NA,NA,WGS84,Betaproteobacteria,CN,none,none,China,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,38153,MGYA00362204_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00362204,1,"{""geographic location (longitude)"":""117.7517"",""geographic location (country and/or sea,region)"":""China:Bo Hai"",""collection date"":""2014-08-19"",""geographic location (latitude)"":""38.954"",""instrument model"":""Illumina MiSeq"",""last update date"":""2018-03-31""}",16S V3 and V4 region sequence of seawater samples,https://www.ebi.ac.uk/metagenomics/samples/SRS2535732,2441436731,MGYA00362204_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00362204#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,Bo Hai,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA
2016878037,"Sulfuricella Kojima & Fukui, 2010",2.666,66.441,"cucdmis,gass84",9bbb6370-912b-44bb-a0b3-379e6b69536f,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T06:02:33.507+0000,2020-09-01T14:49:17.507+0000,44,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2013,6,16,2013-06-16T00:00:00,2020-09-01T14:49:17.507+0000,http://creativecommons.org/licenses/by/4.0/legalcode,3,DNA sequence reads,DNA sequence reads,115079,2.61E-05,none,none,none,NA,NA,NA,NA,NA,NA,WGS84,Betaproteobacteria,ZZ,none,none,unknown or invalid,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,115079,MGYA00207273_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00207273,3,"{""geographic location (longitude)"":""66.441"",""geographic location (country and/or sea,region)"":""Indian Ocean"",""collection date"":""2013-06-16"",""environment (biome)"":""Ocean"",""environment (feature)"":""Deep sea"",""environment (material)"":""Sediment"",""geographic location (latitude)"":""2.666"",""instrument model"":""Illumina MiSeq""}",N23,https://www.ebi.ac.uk/metagenomics/samples/SRS2137332,2016878037,MGYA00207273_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00207273#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",2682,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA
2566724714,"Sulfuricella Kojima & Fukui, 2010",45.035,-93.149,gass84,52827ade-d745-4d26-b45f-6694adaede6f,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-08-31T23:16:37.717+0000,2020-09-01T13:38:41.536+0000,1,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2016,6,14,2016-06-14T00:00:00,2020-09-01T13:38:41.536+0000,http://creativecommons.org/licenses/by/4.0/legalcode,3,DNA sequence reads,DNA sequence reads,115102,2.61E-05,none,none,none,USA,United States,USA.24_1,Minnesota,USA.24.63_1,Ramsey,WGS84,Betaproteobacteria,US,none,none,United States of America,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,115102,MGYA00441636_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00441636,3,"{""geographic location (longitude)"":""-93.14901"",""geographic location (country and/or sea,region)"":""USA: Minnesota"",""collection date"":""2016-06-14"",""geographic location (latitude)"":""45.03499""}",Sample009,https://www.ebi.ac.uk/metagenomics/samples/SRS3232658,2566724714,MGYA00441636_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00441636#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,Minnesota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441372482,"Sulfuricella Kojima & Fukui, 2010",31.07,120.41,gass84,2a8dde51-80f0-496b-8d2b-f74670b1d042,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T01:56:56.511+0000,2020-09-01T14:09:45.596+0000,17,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2015,9,15,2015-09-15T00:00:00,2020-09-01T14:09:45.596+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,38712,2.58E-05,none,none,none,CHN,China,CHN.15_1,Jiangsu,CHN.15.7_1,Suzhou,WGS84,Betaproteobacteria,CN,none,none,China,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,38712,MGYA00363178_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00363178,1,"{""geographic location (longitude)"":""120.41"",""geographic location (country and/or sea,region)"":""China:Suzhou"",""collection date"":""2015-09-15"",""geographic location (latitude)"":""31.07"",""instrument model"":""Illumina MiSeq"",""last update date"":""2018-05-18""}",sediment,https://www.ebi.ac.uk/metagenomics/samples/SRS3309251,2441372482,MGYA00363178_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00363178#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,Suzhou,CHN.15.7.7_1,Wuxian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016735709,"Sulfuricella Kojima & Fukui, 2010",-44.588,-72.725,gass84,813da395-d324-44d8-9e7f-e9b10190a998,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T06:15:59.632+0000,2020-09-01T14:51:24.593+0000,44,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2015,7,16,2015-07-16T00:00:00,2020-09-01T14:51:24.593+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,38741,2.58E-05,none,none,none,CHL,Chile,CHL.1_1,Aisén del General Carlos Ibáñez del Campo,CHL.1.1_1,Aisén,WGS84,Betaproteobacteria,CL,none,none,Chile,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,38741,MGYA00205346_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00205346,1,"{""geographic location (longitude)"":""-72.725"",""geographic location (country and/or sea,region)"":""Chile: Ptagonian fjords"",""collection date"":""2015-07-16"",""geographic location (latitude)"":""-44.588"",""instrument model"":""Illumina MiSeq""}",Prok_Puy_49,https://www.ebi.ac.uk/metagenomics/samples/SRS1905376,2016735709,MGYA00205346_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205346#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",50,0,Ptagonian fjords,CHL.1.1.2_1,Cisnes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
